,index,Customer ID,Gender,Age,Income (USD/Month),Transaction ID,Payment_Mode
40283,362315,48161,Male,40,19728,10120593,Card
40284,362317,48162,Female,26,5402,10280446,Cash
40285,362318,48163,Female,25,3065,10418894,Card
40286,362320,48165,Male,38,5247,10383747,Card
40287,362322,48169,Male,35,20551,10068775,Card
40288,362323,48170,Male,21,13024,10198481,Cash
40289,362324,48173,Female,40,34485,10329011,Card
40290,362325,48175,Male,34,23653,10385159,Card
40291,362326,48178,Female,21,17221,10153941,Cash
40292,362327,48179,Female,24,20363,10253860,Cash
40293,362328,48183,Female,32,2833,10034117,Cash
40294,362329,48184,Female,20,11425,10343279,Card
40295,362330,48186,Female,46,7207,10179353,Cash
40296,362331,48191,Male,33,14418,10391010,Card
40297,362332,48193,Male,20,2681,10108335,Card
40298,362333,48195,Male,30,14911,10059404,Cash
40299,362334,48199,Male,39,17082,10345714,Card
40300,362339,48200,Female,61,20876,10392468,Cash
40301,362340,48201,Female,59,12196,10027132,Cash
40302,362341,48206,Female,40,8612,10348052,Cash
40303,362342,48221,Male,34,25171,10166474,Card
40304,362343,48225,Female,20,3845,10266726,Card
40305,362344,48228,Female,65,15685,10252168,Cash
40306,362346,48230,Female,21,9603,10355143,Card
40307,362347,48232,Female,20,16434,10245521,Card
40308,362348,48233,Male,24,20203,10287216,Card
40309,362349,48234,Female,34,21804,10036265,Card
40310,362351,48236,Male,33,7098,10160594,Card
40311,362352,48240,Male,41,15928,10148850,Card
40312,362353,48245,Male,29,17189,10320182,Cash
40313,362354,48249,Male,35,8416,10418896,Cash
40314,362355,48252,Male,29,15507,10287215,Cash
40315,362356,48254,Male,36,24158,10226102,Card
40316,362357,48256,Female,58,17918,10045235,Card
40317,362358,48265,Female,18,6920,10042981,Card
40318,362359,48267,Male,20,14617,10211150,Cash
40319,362361,48268,Female,36,7540,10190701,Card
40320,362362,48271,Female,52,3392,10283337,Card
40321,362363,48274,Male,39,19238,10217444,Cash
40322,362365,48275,Male,18,6993,10340883,Card
40323,362367,48277,Female,23,20065,10328120,Card
40324,362370,48280,Female,24,19522,10275548,Card
40325,362371,48286,Male,35,9670,10275550,Cash
40326,362372,48287,Female,27,32799,10365033,Cash
40327,362373,48300,Male,34,11807,10418895,Card
40328,362374,48302,Female,56,10630,10162792,Card
40329,362375,48306,Male,19,12540,10120594,Card
40330,362376,48307,Male,19,26899,10387333,Cash
40331,362377,48312,Female,38,19318,10437177,Card
40332,362378,48314,Male,25,2264,10335165,Cash
40333,362379,48317,Male,63,23866,10167354,Card
40334,362380,48320,Male,28,15265,10356226,Card
40335,362381,48321,Female,34,14931,10134125,Card
40336,362382,48322,Male,36,8663,10021472,Card
40337,362384,48326,Female,34,24950,10074725,Cash
40338,362385,48327,Female,40,3959,10056848,Card
40339,362388,48330,Female,46,20049,10183277,Card
40340,362389,48333,Female,28,8753,10388749,Card
40341,362391,48335,Male,65,21936,10127209,Card
40342,362394,48339,Female,24,10677,10193160,Card
40343,362395,48341,Female,23,22747,10300935,Card
40344,362396,48345,Female,19,20161,10342318,Card
40345,362397,48350,Female,45,23141,10363872,Cash
40346,362398,48351,Female,38,18049,10214198,Cash
40347,362399,48352,Female,25,13175,10215557,Cash
40348,362400,48353,Male,43,21580,10270757,Cash
40349,362401,48355,Male,25,20338,10398610,Cash
40350,362402,48358,Male,37,5222,10331369,Card
40351,362403,48363,Male,20,17597,10265154,Cash
40352,362404,48373,Male,47,27669,10429158,Cash
40353,362405,48376,Male,60,2946,10315912,Card
40354,362406,48378,Male,56,18508,10385156,Card
40355,362407,48379,Male,38,11296,10167356,Card
40356,362410,48380,Male,38,23069,10368104,Cash
40357,362411,48381,Female,28,3109,10108334,Cash
40358,362412,48382,Female,20,7701,10078920,Cash
40359,362413,48383,Male,25,2276,10260708,Cash
40360,362414,48384,Female,34,10004,10029860,Cash
40361,362415,48385,Male,39,11489,10166473,Cash
40362,362416,48387,Male,47,3875,10158238,Cash
40363,362417,48388,Female,61,9835,10427551,Card
40364,362418,48390,Female,43,13684,10260706,Card
40365,362420,48391,Male,60,7234,10356222,Cash
40366,362421,48396,Male,39,3305,10186622,Cash
40367,362423,48397,Female,57,7742,10196919,Card
40368,362425,48398,Male,33,11069,10085382,Card
40369,362430,48399,Male,22,9694,10090657,Card
40370,362431,48400,Male,39,22875,10026008,Card
40371,362432,48403,Female,46,6752,10371313,Cash
40372,362433,48404,Male,34,15771,10414998,Card
40373,362434,48408,Female,29,13306,10058438,Card
40374,362436,48410,Female,51,18284,10069921,Cash
40375,362437,48413,Male,38,9727,10330434,Card
40376,362438,48416,Female,21,33850,10315911,Cash
40377,362440,48418,Female,19,31934,10416518,Card
40378,362441,48420,Female,25,23975,10185667,Card
40379,362442,48424,Female,27,14350,10396241,Cash
40380,362443,48426,Male,47,24630,10243993,Card
40381,362444,48427,Male,18,24024,10149670,Card
40382,362446,48428,Female,42,5861,10402607,Cash
40383,362447,48431,Male,35,2668,10088543,Cash
40384,362448,48432,Male,36,16444,10108333,Card
40385,362449,48434,Male,44,8244,10045236,Cash
40386,362451,48436,Female,34,3956,10224717,Card
40387,362452,48440,Female,31,21246,10439411,Cash
40388,362453,48441,Male,25,19356,10328119,Card
40389,362454,48442,Male,52,22146,10414996,Cash
40390,362455,48443,Male,64,3605,10000166,Cash
40391,362456,48445,Female,29,2994,10366873,Cash
40392,362459,48447,Female,34,17013,10072783,Card
40393,362460,48448,Female,28,5906,10278716,Card
40394,362461,48449,Female,28,10787,10400098,Card
40395,362462,48454,Male,21,5199,10024168,Card
40396,362464,48455,Male,23,3412,10427549,Card
40397,362465,48466,Male,19,7923,10027893,Card
40398,362466,48467,Female,38,13726,10366877,Card
40399,362467,48468,Female,22,20294,10391008,Card
40400,362468,48471,Female,34,21272,10063516,Cash
40401,362469,48472,Male,34,22616,10278715,Card
40402,362470,48475,Male,18,30204,10241550,Card
40403,362471,48476,Female,22,11868,10359041,Card
40404,362472,48477,Female,22,8081,10262267,Cash
40405,362473,48482,Male,31,20644,10150932,Cash
40406,362474,48483,Female,33,27630,10237560,Card
40407,362475,48484,Male,30,2047,10345715,Card
40408,362477,48492,Female,47,19405,10116806,Card
40409,362479,48493,Female,45,12584,10010349,Cash
40410,362482,48499,Female,44,8034,10288593,Cash
40411,362483,48501,Male,39,21981,10202649,Card
40412,362484,48502,Female,35,14813,10094256,Card
40413,362485,48506,Female,36,13992,10335164,Card
40414,362487,48512,Male,40,21225,10330433,Cash
40415,362488,48514,Male,38,5336,10347096,Cash
40416,362489,48515,Female,23,24277,10101148,Card
40417,362490,48516,Female,36,16559,10082127,Card
40418,362491,48519,Female,57,18908,10029104,Card
40419,362492,48520,Female,42,14319,10400099,Card
40420,362493,48521,Male,19,19104,10075945,Card
40421,362494,48522,Male,48,20098,10188079,Card
40422,362495,48524,Male,30,23919,10432104,Cash
40423,362497,48527,Female,20,16762,10027133,Cash
40424,362498,48528,Female,20,24023,10166475,Cash
40425,362499,48531,Male,31,33773,10130762,Card
40426,362500,48532,Male,55,20457,10120595,Cash
40427,362501,48539,Female,23,2488,10266727,Card
40428,362502,48540,Female,39,24246,10256420,Card
40429,362503,48541,Female,23,2889,10328118,Card
40430,362504,48545,Female,62,6797,10220972,Card
40431,362505,48547,Male,37,3520,10360800,Card
40432,362507,48550,Female,39,8935,10321464,Cash
40433,362508,48553,Female,38,23438,10056849,Card
40434,362509,48554,Female,23,21366,10258066,Card
40435,362511,48562,Male,36,2532,10102523,Card
40436,362512,48571,Female,35,6595,10363874,Cash
40437,362513,48575,Male,36,24041,10120597,Cash
40438,362514,48577,Female,29,12525,10330435,Cash
40439,362516,48579,Female,33,15419,10104745,Cash
40440,362517,48580,Female,19,13919,10189062,Cash
40441,362518,48582,Male,26,15845,10249508,Cash
40442,362521,48583,Male,30,11986,10045237,Card
40443,362522,48587,Female,44,10483,10370025,Card
40444,362523,48592,Male,40,18813,10178390,Cash
40445,362524,48593,Female,32,4438,10262268,Card
40446,362525,48595,Male,21,12203,10437178,Cash
40447,362526,48596,Female,29,2874,10329010,Card
40448,362528,48597,Female,19,8098,10287218,Card
40449,362530,48603,Female,37,8809,10074728,Cash
40450,362532,48604,Female,51,4878,10183278,Cash
40451,362533,48606,Male,31,8837,10229808,Card
40452,362534,48608,Female,18,10600,10038511,Cash
40453,362535,48613,Male,21,16662,10176766,Card
40454,362537,48618,Male,57,13175,10410762,Card
40455,362538,48620,Female,31,9651,10253855,Cash
40456,362539,48626,Male,24,5950,10051841,Card
40457,362540,48636,Female,63,5333,10124652,Cash
40458,362541,48640,Female,25,9621,10324426,Card
40459,362542,48643,Female,21,17268,10014634,Cash
40460,362543,48644,Female,33,24362,10176765,Card
40461,362544,48645,Male,27,8797,10322286,Card
40462,362545,48647,Male,18,7820,10295800,Cash
40463,362546,48648,Female,49,4131,10085379,Card
40464,362547,48649,Female,37,2991,10356224,Card
40465,362548,48650,Male,22,20862,10161926,Cash
40466,362549,48651,Female,19,7798,10280451,Card
40467,362550,48654,Female,37,21051,10046516,Card
40468,362551,48655,Male,61,18839,10189060,Card
40469,362553,48657,Female,31,20543,10176763,Card
40470,362554,48658,Female,19,12420,10088542,Card
40471,362555,48661,Male,30,15142,10337532,Card
40472,362556,48663,Male,27,14668,10019664,Card
40473,362557,48667,Female,50,5870,10139188,Cash
40474,362558,48670,Female,19,22139,10381562,Cash
40475,362559,48673,Female,29,7683,10326729,Cash
40476,362561,48676,Female,28,16070,10153137,Cash
40477,362562,48677,Female,24,14635,10067276,Card
40478,362564,48680,Male,56,2784,10090660,Card
40479,362565,48683,Male,53,4321,10189058,Card
40480,362566,48687,Male,19,14415,10185670,Cash
40481,362567,48688,Male,22,3101,10140777,Card
40482,362568,48695,Female,29,3185,10012115,Card
40483,362569,48696,Female,40,15445,10013938,Cash
40484,362570,48698,Male,43,8711,10066217,Card
40485,362571,48700,Female,39,26255,10299024,Cash
40486,362573,48707,Male,33,9342,10040748,Card
40487,362575,48708,Female,55,11086,10241554,Card
40488,362579,48713,Male,29,19217,10217446,Card
40489,362580,48714,Female,26,4866,10381563,Cash
40490,362582,48717,Female,40,23477,10184215,Card
40491,362583,48720,Female,61,5632,10266728,Card
40492,362584,48722,Female,36,8614,10174298,Cash
40493,362585,48724,Male,51,14804,10185665,Cash
40494,362586,48729,Male,29,25691,10199635,Card
40495,362587,48731,Female,31,14288,10025321,Cash
40496,362588,48733,Male,19,25476,10376750,Card
40497,362589,48735,Male,31,10243,10294159,Card
40498,362590,48736,Male,25,23815,10435911,Cash
40499,362591,48737,Male,21,13402,10387335,Card
40500,362592,48738,Female,25,23113,10262262,Card
40501,362593,48739,Female,60,14443,10404137,Card
40502,362594,48740,Female,34,32984,10378064,Card
40503,362595,48741,Male,65,17418,10338476,Card
40504,362597,48742,Male,37,17279,10232234,Cash
40505,362598,48746,Male,52,24536,10236123,Cash
40506,362600,48747,Female,56,5187,10194124,Cash
40507,362602,48750,Female,47,5564,10134122,Card
40508,362603,48751,Female,25,26800,10408187,Card
40509,362604,48754,Male,30,32225,10097696,Cash
40510,362605,48760,Male,34,21312,10429162,Card
40511,362606,48761,Female,33,6647,10134885,Cash
40512,362607,48763,Male,34,23267,10005122,Card
40513,362609,48766,Female,29,13723,10175811,Cash
40514,362610,48767,Female,24,14376,10183279,Card
40515,362611,48768,Male,58,10180,10027890,Cash
40516,362612,48772,Female,48,18904,10109692,Card
40517,362613,48773,Female,53,5927,10311710,Card
40518,362615,48779,Female,52,11377,10193159,Card
40519,362616,48787,Male,39,8608,10380212,Card
40520,362617,48794,Male,56,10589,10191691,Cash
40521,362618,48795,Male,49,21145,10396240,Cash
40522,362619,48798,Male,42,2300,10134124,Card
40523,362620,48799,Male,20,11990,10352405,Cash
40524,362621,48800,Male,29,23727,10331365,Card
40525,362622,48801,Male,58,14358,10291687,Card
40526,362624,48807,Male,56,8891,10343276,Card
40527,362625,48811,Female,37,7183,10371314,Cash
40528,362626,48812,Male,19,23891,10269191,Card
40529,362627,48821,Female,38,19423,10006744,Card
40530,362628,48822,Male,60,12247,10302893,Card
40531,362629,48823,Female,51,18365,10207859,Cash
40532,362630,48824,Female,39,20126,10202644,Card
40533,362632,48827,Male,38,10738,10190700,Cash
40534,362633,48832,Female,65,22429,10237558,Cash
40535,362635,48833,Female,56,7433,10420314,Card
40536,362637,48834,Male,38,12377,10256424,Card
40537,362639,48835,Male,39,28528,10280443,Cash
40538,362640,48836,Female,32,11454,10249510,Card
40539,362642,48838,Male,36,19538,10111898,Card
40540,362643,48844,Female,37,14278,10072781,Cash
40541,362644,48845,Female,44,5817,10260705,Cash
40542,362645,48848,Female,52,13833,10333777,Card
40543,362647,48852,Female,63,14544,10113231,Card
40544,362648,48853,Female,35,19516,10340884,Cash
40545,362649,48855,Male,30,23871,10199636,Card
40546,362650,48858,Female,24,16342,10388746,Card
40547,362651,48860,Male,56,19170,10275544,Card
40548,362652,48861,Male,51,12979,10229807,Card
40549,362655,48867,Female,50,18615,10218776,Card
40550,362656,48873,Female,33,7250,10174299,Card
40551,362657,48882,Female,18,13370,10338479,Card
40552,362658,48883,Female,34,23974,10350729,Cash
40553,362659,48885,Male,31,16974,10124653,Cash
40554,362660,48886,Female,37,13255,10036264,Card
40555,362662,48892,Male,27,25696,10380215,Cash
40556,362663,48893,Male,31,9864,10353444,Card
40557,362664,48898,Female,37,22049,10095537,Card
40558,362665,48900,Male,24,12271,10181729,Card
40559,362666,48901,Female,33,8934,10362023,Cash
40560,362667,48902,Female,31,16608,10091970,Card
40561,362669,48905,Female,51,9706,10085381,Card
40562,362670,48907,Male,30,21931,10320181,Cash
40563,362671,48908,Female,36,9963,10194123,Card
40564,362673,48909,Female,29,2402,10383749,Cash
40565,362675,48911,Male,36,21787,10269193,Cash
40566,362676,48915,Female,31,17328,10061007,Cash
40567,362678,48923,Female,36,7443,10228367,Cash
40568,362679,48933,Female,65,7669,10394792,Cash
40569,362680,48936,Female,58,14761,10090659,Card
40570,362682,48937,Male,55,32917,10002351,Card
40571,362683,48938,Female,62,17575,10116811,Card
40572,362684,48939,Male,43,17022,10051844,Cash
40573,362685,48941,Female,39,21045,10420312,Cash
40574,362686,48943,Female,28,7387,10056851,Card
40575,362687,48946,Male,33,3187,10305597,Card
40576,362688,48947,Male,48,19795,10091971,Card
40577,362689,48951,Female,35,20083,10049724,Cash
40578,362690,48956,Male,38,2875,10024169,Cash
40579,362691,48957,Male,27,25433,10204652,Cash
40580,362692,48958,Male,63,7684,10113225,Card
40581,362693,48959,Female,26,19802,10283333,Card
40582,362694,48961,Male,26,25733,10283334,Card
40583,362695,48963,Female,39,14939,10226098,Card
40584,362697,48966,Male,49,10386,10317252,Card
40585,362698,48969,Female,59,13659,10373375,Card
40586,362699,48971,Male,26,14662,10365031,Card
40587,362700,48973,Female,55,10764,10394794,Cash
40588,362701,48977,Male,18,24588,10018521,Cash
40589,362703,48978,Female,21,21891,10270758,Cash
40590,362704,48979,Female,42,3533,10424624,Cash
40591,362705,48980,Male,40,4869,10348053,Card
40592,362706,48981,Male,64,5252,10320180,Card
40593,362708,48984,Female,22,22942,10036268,Card
40594,362709,48985,Male,60,2450,10019665,Card
40595,362710,48990,Male,22,3718,10162794,Card
40596,362711,48994,Female,64,22752,10305598,Cash
40597,362713,48996,Female,37,11142,10056850,Card
40598,362715,48997,Female,24,16186,10412313,Card
40599,362717,48998,Female,40,8870,10356228,Card
40600,362718,49000,Female,43,21652,10077754,Card
40601,362719,49001,Male,34,10070,10113227,Card
40602,362720,49004,Female,43,22095,10362021,Cash
40603,362721,49006,Female,38,10126,10046513,Card
40604,362722,49007,Female,36,23837,10278712,Card
40605,362723,49013,Male,29,24141,10253856,Card
40606,362724,49014,Male,50,24934,10217447,Cash
40607,362725,49015,Male,64,23101,10059407,Card
40608,362726,49020,Male,31,15946,10016637,Cash
40609,362727,49022,Male,39,6205,10400096,Card
40610,362728,49023,Male,18,9249,10331368,Cash
40611,362730,49028,Male,20,6894,10099023,Card
40612,362731,49031,Female,57,23087,10222333,Card
40613,362732,49033,Female,28,28824,10336082,Cash
40614,362733,49034,Female,40,15117,10260701,Cash
40615,362734,49036,Male,60,23734,10012756,Card
40616,362735,49037,Female,31,19628,10097695,Card
40617,362736,49039,Female,46,3247,10104748,Card
40618,362737,49040,Female,28,6196,10084185,Card
40619,362738,49041,Male,60,5925,10178392,Card
40620,362740,49042,Female,19,12017,10280447,Card
40621,362741,49043,Male,63,15221,10410763,Card
40622,362742,49044,Female,24,20888,10123184,Card
40623,362744,49048,Female,38,34091,10127213,Card
40624,362745,49053,Female,48,5719,10408185,Card
40625,362746,49057,Female,23,21134,10338477,Card
40626,362747,49058,Male,62,23191,10416515,Card
40627,362748,49062,Female,19,9365,10236122,Card
40628,362749,49064,Female,22,8325,10188081,Cash
40629,362750,49070,Female,45,4643,10249512,Card
40630,362751,49073,Female,61,20833,10256417,Card
40631,362752,49074,Male,32,8280,10211145,Cash
40632,362753,49077,Female,19,19216,10383745,Cash
40633,362754,49081,Female,50,4641,10071612,Card
40634,362755,49085,Male,40,7946,10094255,Card
40635,362756,49086,Male,29,6055,10410759,Cash
40636,362757,49088,Female,53,21333,10239989,Card
40637,362758,49089,Female,20,17960,10130763,Card
40638,362759,49090,Female,25,24756,10432107,Card
40639,362760,49096,Male,36,10622,10355141,Cash
40640,362762,49102,Male,22,18003,10047349,Card
40641,362764,49103,Male,44,18481,10090658,Cash
40642,362766,49107,Male,24,5574,10215556,Card
40643,362767,49108,Female,19,2453,10228363,Card
40644,362768,49109,Female,56,16878,10233643,Card
40645,362769,49111,Female,53,11738,10042117,Card
40646,362770,49112,Female,31,9445,10391011,Card
40647,362771,49113,Female,33,21619,10111901,Cash
40648,362772,49114,Male,21,2058,10370023,Cash
40649,362774,49116,Male,40,32589,10380216,Card
40650,362775,49118,Male,46,9678,10423059,Cash
40651,362776,49121,Male,19,16843,10402604,Cash
40652,362777,49125,Female,33,4136,10340881,Card
40653,362778,49128,Female,20,29810,10352408,Card
40654,362779,49129,Male,40,21626,10048790,Card
40655,362780,49130,Female,33,13713,10252169,Card
40656,362781,49132,Male,46,13463,10378065,Cash
40657,362782,49133,Female,24,15584,10291686,Card
40658,362783,49135,Male,22,15808,10288594,Card
40659,362784,49137,Male,34,2799,10290817,Cash
40660,362786,49139,Female,54,5069,10211151,Card
40661,362787,49144,Male,22,21019,10023456,Cash
40662,362789,49147,Male,25,15337,10360801,Card
40663,362790,49149,Male,27,5554,10063518,Cash
40664,362792,49151,Female,62,21393,10299023,Cash
40665,362793,49156,Female,23,28073,10420318,Card
40666,362794,49158,Female,54,23631,10322283,Cash
40667,362795,49164,Male,65,24416,10148849,Card
40668,362796,49165,Female,23,14717,10402605,Cash
40669,362798,49166,Female,39,7068,10111900,Card
40670,362799,49167,Male,62,21119,10113232,Cash
40671,362800,49169,Male,24,23688,10033262,Cash
40672,362801,49171,Female,35,21973,10179351,Card
40673,362802,49172,Male,38,20941,10023457,Cash
40674,362803,49173,Female,27,12844,10249513,Card
40675,362804,49175,Female,21,6876,10207857,Cash
40676,362805,49176,Male,30,29470,10391009,Cash
40677,362806,49177,Male,20,15240,10104747,Card
40678,362807,49178,Male,19,10887,10115504,Card
40679,362808,49179,Female,29,4053,10398608,Card
40680,362809,49180,Female,30,15228,10381559,Card
40681,362810,49186,Female,28,2607,10410757,Cash
40682,362811,49188,Male,59,10178,10202646,Cash
40683,362812,49191,Female,33,7323,10080915,Card
40684,362813,49194,Female,23,27936,10195838,Card
40685,362814,49195,Male,21,21752,10170950,Cash
40686,362815,49202,Female,55,22735,10297279,Card
40687,362816,49208,Male,26,19533,10055871,Cash
40688,362817,49213,Female,35,11173,10288595,Card
40689,362819,49215,Male,47,17488,10201497,Card
40690,362820,49219,Male,34,12019,10429154,Card
40691,362821,49220,Male,34,6850,10201498,Card
40692,362823,49223,Male,36,34792,10119242,Card
40693,362824,49224,Female,26,31024,10297280,Cash
40694,362825,49231,Male,18,4142,10283335,Cash
40695,362826,49235,Male,32,19745,10212382,Card
40696,362827,49243,Female,38,12093,10094257,Cash
40697,362828,49247,Female,18,12596,10270759,Cash
40698,362829,49251,Female,37,17866,10074726,Cash
40699,362830,49253,Female,23,8455,10183280,Card
40700,362831,49257,Male,42,13474,10109691,Cash
40701,362832,49260,Male,25,34938,10232230,Card
40702,362835,49261,Female,31,19820,10161924,Cash
40703,362836,49263,Female,37,11496,10412308,Cash
40704,362837,49265,Female,37,7769,10396245,Card
40705,362838,49266,Male,35,12987,10252171,Cash
40706,362839,49268,Male,29,10584,10249511,Card
40707,362840,49269,Female,18,25547,10266730,Cash
40708,362841,49270,Female,56,10864,10423060,Cash
40709,362842,49273,Female,30,19389,10116807,Card
40710,362843,49276,Female,40,13613,10022264,Cash
40711,362844,49278,Female,38,9731,10408186,Cash
40712,362845,49284,Female,38,15137,10195839,Card
40713,362846,49287,Male,49,3985,10232233,Card
40714,362847,49288,Male,64,6116,10120596,Card
40715,362848,49289,Female,52,21028,10233647,Card
40716,362849,49290,Female,24,12444,10109690,Card
40717,362850,49293,Female,32,10474,10061008,Cash
40718,362851,49297,Female,21,9737,10160596,Cash
40719,362852,49298,Male,31,17807,10146751,Cash
40720,362853,49301,Male,51,29188,10309683,Card
40721,362854,49302,Female,53,25174,10119240,Cash
40722,362855,49306,Male,30,29299,10113226,Cash
40723,362857,49309,Male,23,23978,10290820,Card
40724,362858,49313,Female,21,19829,10204654,Cash
40725,362859,49316,Female,25,2854,10388751,Card
40726,362860,49318,Female,32,23960,10342320,Card
40727,362861,49321,Male,39,3256,10145416,Cash
40728,362862,49322,Male,32,13019,10378063,Cash
40729,362864,49323,Female,46,7149,10116808,Card
40730,362865,49325,Male,25,11466,10127210,Card
40731,362866,49326,Male,31,24556,10245518,Cash
40732,362867,49328,Male,25,22799,10366876,Cash
40733,362868,49329,Male,33,19293,10171937,Card
40734,362869,49336,Male,35,14076,10036267,Card
40735,362871,49339,Female,39,4676,10266725,Cash
40736,362872,49343,Male,38,13236,10050957,Card
40737,362874,49347,Female,38,16222,10412311,Cash
40738,362875,49349,Male,23,33651,10273813,Cash
40739,362876,49351,Female,33,17766,10348051,Cash
40740,362877,49354,Female,39,19374,10209152,Card
40741,362878,49355,Male,22,18129,10042118,Card
40742,362879,49361,Female,37,20401,10339933,Card
40743,362880,49364,Male,31,21722,10072784,Cash
40744,362881,49367,Male,40,9336,10175813,Card
40745,362883,49369,Male,44,3489,10061925,Cash
40746,362885,49372,Female,44,22278,10433603,Cash
40747,362886,49373,Female,62,22388,10423057,Card
40748,362887,49386,Male,53,8290,10017833,Card
40749,362890,49388,Female,50,27065,10021471,Card
40750,362893,49392,Male,22,20578,10266729,Card
40751,362894,49394,Female,37,11462,10333774,Cash
40752,362895,49398,Male,48,32076,10373374,Card
40753,362897,49399,Male,36,22533,10429156,Card
40754,362899,49400,Female,37,9472,10241553,Card
40755,362900,49401,Female,24,8591,10134120,Card
40756,362901,49403,Male,24,15856,10236124,Card
40757,362902,49404,Female,27,21914,10290818,Card
40758,362903,49406,Female,22,13449,10266724,Cash
40759,362904,49409,Female,52,2975,10124647,Card
40760,362905,49413,Male,39,12437,10270763,Cash
40761,362906,49418,Female,35,18806,10310908,Card
40762,362907,49420,Male,59,13179,10427550,Card
40763,362908,49421,Male,38,21032,10423058,Cash
40764,362909,49428,Female,57,3309,10353449,Cash
40765,362910,49430,Female,28,19700,10059405,Cash
40766,362911,49432,Male,26,17896,10418891,Cash
40767,362912,49436,Male,55,23403,10029103,Card
40768,362913,49440,Female,24,11707,10205919,Cash
40769,362915,49441,Male,27,4396,10184213,Card
40770,362916,49442,Female,19,21363,10418893,Cash
40771,362918,49443,Male,38,23779,10284926,Card
40772,362919,49447,Male,18,3742,10155253,Card
40773,362920,49453,Female,21,13860,10363875,Cash
40774,362921,49454,Male,24,10499,10237561,Cash
40775,362922,49455,Female,40,18402,10343278,Card
40776,362923,49458,Male,29,17026,10214199,Cash
40777,362924,49459,Female,32,21051,10307599,Cash
40778,362925,49460,Male,59,8125,10075946,Cash
40779,362926,49462,Female,61,16896,10406673,Card
40780,362927,49466,Female,37,16609,10265153,Card
40781,362928,49468,Male,18,4858,10333775,Cash
40782,362930,49470,Female,22,14454,10335163,Card
40783,362931,49475,Female,30,8876,10374681,Card
40784,362933,49477,Female,37,2285,10055868,Cash
40785,362935,49481,Male,26,4681,10349687,Card
40786,362936,49485,Female,59,3221,10101147,Card
40787,362938,49488,Male,27,9740,10412315,Card
40788,362939,49490,Female,25,19848,10097692,Card
40789,362940,49491,Male,43,13371,10209154,Card
40790,362941,49494,Male,19,8397,10278713,Card
40791,362942,49496,Female,20,22103,10039858,Card
40792,362944,49499,Female,18,24102,10241555,Card
40793,362946,49500,Male,50,21036,10168633,Cash
40794,362949,49504,Male,18,11433,10283332,Card
40795,362952,49505,Male,51,24315,10042983,Card
40796,362953,49506,Male,39,27117,10134121,Card
40797,362954,49507,Female,43,34984,10362022,Card
40798,362955,49509,Male,20,12241,10097691,Card
40799,362956,49513,Female,18,23716,10162793,Card
40800,362957,49517,Male,29,13645,10199634,Cash
40801,362958,49521,Male,43,24973,10123185,Card
40802,362959,49532,Male,31,18235,10189061,Cash
40803,362961,49536,Male,37,18860,10072782,Card
40804,362962,49538,Female,23,9946,10016636,Cash
40805,362965,49542,Female,20,11437,10055869,Cash
40806,362966,49543,Male,24,10857,10290819,Cash
40807,362967,49544,Male,21,12133,10005123,Card
40808,362968,49545,Female,19,6399,10278710,Card
40809,362969,49550,Female,54,4440,10400094,Cash
40810,362970,49552,Male,19,20592,10078922,Card
40811,362971,49556,Male,37,24198,10402606,Card
40812,362972,49558,Female,45,10128,10416511,Cash
40813,362974,49560,Female,33,21867,10130761,Card
40814,362975,49567,Female,30,17119,10376749,Cash
40815,362976,49570,Female,37,7898,10247997,Card
40816,362977,49571,Male,47,2635,10236127,Cash
40817,362978,49572,Female,37,9004,10236125,Cash
40818,362979,49573,Male,22,9665,10429153,Cash
40819,362980,49576,Male,60,7767,10241548,Card
40820,362981,49580,Female,32,14651,10128631,Card
40821,362982,49581,Female,62,19139,10406674,Cash
40822,362983,49591,Female,30,20030,10325827,Card
40823,362984,49597,Male,26,25555,10402601,Card
40824,362987,49611,Male,36,19027,10061005,Card
40825,362989,49612,Male,25,4860,10059410,Cash
40826,362990,49613,Male,35,10268,10212384,Cash
40827,362991,49616,Male,23,30362,10378061,Card
40828,362992,49619,Female,50,3507,10099022,Card
40829,362993,49623,Female,25,10355,10131968,Cash
40830,362994,49625,Female,25,7903,10099021,Cash
40831,362996,49626,Female,29,20336,10229806,Cash
40832,362997,49627,Female,23,17779,10290822,Card
40833,362999,49629,Female,48,27228,10433605,Card
40834,363000,49630,Male,23,13362,10111899,Card
40835,363001,49631,Female,33,3903,10077755,Card
40836,363003,49632,Female,63,23499,10404142,Card
40837,363004,49636,Female,39,14646,10037650,Card
40838,363006,49638,Male,42,21293,10392466,Card
40839,363007,49643,Female,32,15906,10124645,Card
40840,363008,49646,Male,35,17020,10048789,Card
40841,363009,49649,Male,57,14011,10042982,Card
40842,363012,49660,Female,23,23163,10325825,Cash
40843,363013,49661,Male,28,6224,10427547,Cash
40844,363015,49663,Female,27,29304,10056846,Card
40845,363019,49666,Male,38,23496,10155252,Card
40846,363021,49668,Female,37,4406,10031951,Card
40847,363022,49672,Male,65,22028,10087241,Card
40848,363023,49675,Female,35,7751,10323586,Cash
40849,363026,49687,Male,21,22425,10408184,Card
40850,363028,49688,Male,18,13583,10218778,Card
40851,363029,49694,Female,18,17509,10180804,Card
40852,363030,49701,Male,22,13191,10437176,Card
40853,363031,49702,Male,20,3428,10313804,Cash
40854,363032,49707,Female,20,17253,10275547,Card
